Div,Date,HomeTeam,AwayTeam,FTR,HTR,Season,FTHG,HTHG,HS,HST,HF,HC,HY,HR,FTAG,HTAG,AS,AST,AF,AC,AY,AR,bkm_prediction,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA,Country_Home,Elo_Home,Country_Away,Elo_Away,elo_diff,elo_diff_cuted
F1,2018-01-20,Montpellier,Toulouse,H,D,2017_2018,0.6666666666666666,0.6666666666666666,12.666666666666666,3.6666666666666665,11.333333333333334,4.666666666666667,3.333333333333333,0.0,0.3333333333333333,0.3333333333333333,13.333333333333334,4.666666666666667,18.33333333333333,7.0,3.333333333333333,0.0,1,1.72,3.39,5.75,1.75,3.4,5.5,1.8,3.3,4.5,1.81,3.44,5.53,1.8,3.3,5.0,1.8,3.4,5.4,1.86,3.34,5.31,FRA,1569.30603027,FRA,1515.671875,53.634155270000065,]34 to 90]
F1,2018-02-03,Montpellier,Angers,H,D,2017_2018,1.0,0.6666666666666666,15.666666666666666,4.0,14.333333333333334,6.0,2.333333333333333,0.0,0.3333333333333333,0.3333333333333333,8.333333333333334,1.6666666666666667,16.666666666666668,3.6666666666666665,3.6666666666666665,0.6666666666666666,1,2.0,3.1,4.33,1.95,3.2,4.5,1.9,3.2,4.2,2.0,3.26,4.5,2.0,3.1,4.2,2.0,3.13,4.5,2.08,3.16,4.38,FRA,1572.17932129,FRA,1550.02770996,22.151611329999923,]-22 to 34]
F1,2018-02-17,Montpellier,Guingamp,D,A,2017_2018,1.3333333333333333,0.6666666666666666,15.333333333333334,4.0,14.333333333333334,6.666666666666667,2.0,0.0,1.3333333333333333,1.0,9.0,3.333333333333333,12.333333333333334,4.666666666666667,2.6666666666666665,0.0,1,1.8,3.39,5.0,1.75,3.5,5.25,1.8,3.3,4.5,1.74,3.69,5.64,1.8,3.3,5.0,1.75,3.5,5.25,1.72,3.66,5.85,FRA,1587.12744141,FRA,1551.5255127,35.60192871000004,]34 to 90]
F1,2018-03-04,Montpellier,Lyon,D,H,2017_2018,1.6666666666666667,0.6666666666666666,16.333333333333332,4.333333333333333,12.0,4.666666666666667,0.6666666666666666,0.0,1.6666666666666667,1.6666666666666667,11.666666666666666,4.333333333333333,12.0,3.6666666666666665,3.333333333333333,0.0,2,2.89,3.2,2.54,2.95,3.25,2.5,2.8,3.2,2.5,2.93,3.29,2.63,3.0,3.1,2.5,2.9,3.25,2.6,3.04,3.13,2.65,FRA,1585.6907959,FRA,1738.9107666,-153.21997069999998,]-190 to -134]
F1,2018-03-17,Montpellier,Dijon,D,A,2017_2018,1.3333333333333333,0.6666666666666666,12.333333333333334,4.333333333333333,11.0,4.333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333,7.666666666666667,3.333333333333333,13.333333333333334,5.666666666666667,2.0,0.0,1,1.61,3.6,6.5,1.62,3.8,5.75,1.7,3.5,4.85,1.66,3.88,6.02,1.65,3.5,5.0,1.62,3.8,6.25,1.71,3.78,5.62,FRA,1590.59643555,FRA,1541.87451172,48.72192382999992,]34 to 90]
F1,2018-04-15,Montpellier,Bordeaux,A,A,2017_2018,1.3333333333333333,0.3333333333333333,15.666666666666666,7.0,13.0,4.0,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,8.666666666666666,2.6666666666666665,13.0,4.0,1.6666666666666667,0.0,1,2.04,3.29,3.79,2.05,3.3,3.8,2.05,3.2,3.6,2.06,3.31,4.2,2.1,3.1,3.75,2.05,3.2,4.2,2.26,3.1,3.84,FRA,1608.74523926,FRA,1581.70593262,27.03930663999995,]-22 to 34]
F1,2018-04-27,Montpellier,St Etienne,A,A,2017_2018,1.3333333333333333,0.3333333333333333,15.666666666666666,7.0,13.333333333333334,4.666666666666667,2.0,0.0,1.6666666666666667,0.6666666666666666,9.666666666666666,4.0,12.0,3.0,1.6666666666666667,0.0,1,2.39,3.1,3.1,2.5,3.2,2.95,2.4,3.15,2.9,2.59,3.16,3.1,2.5,3.2,2.88,2.55,3.13,3.1,2.49,3.25,3.16,FRA,1592.52941895,FRA,1622.44116211,-29.911743160000015,]-78 to -22]
F1,2018-05-12,Montpellier,Troyes,D,A,2017_2018,1.0,0.0,20.666666666666668,7.0,11.333333333333334,6.333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,9.0,3.6666666666666665,14.0,6.666666666666667,1.6666666666666667,0.0,1,1.75,3.6,5.0,1.72,3.7,5.0,1.8,3.7,3.9,1.75,3.9,5.05,1.75,3.6,4.75,1.75,3.7,5.0,1.68,3.92,5.65,FRA,1597.14953613,FRA,1465.75585938,131.39367674999994,]90 to 146]
F1,2018-08-11,Montpellier,Dijon,A,H,2018_2019,0.6666666666666666,0.0,22.0,4.333333333333333,9.333333333333334,8.666666666666666,1.0,0.0,1.0,0.3333333333333333,11.333333333333334,4.666666666666667,10.666666666666666,4.0,0.6666666666666666,0.0,1,1.72,3.5,5.5,1.7,3.6,5.5,1.75,3.4,4.65,1.74,3.79,5.34,1.67,3.5,5.0,1.67,3.7,5.75,1.74,3.68,5.6,FRA,1594.30285645,FRA,1553.02062988,41.28222657000015,]34 to 90]
F1,2018-08-25,Montpellier,St Etienne,D,D,2018_2019,0.6666666666666666,0.3333333333333333,21.0,5.0,11.333333333333334,8.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,9.0,3.333333333333333,8.333333333333334,2.6666666666666665,1.6666666666666667,0.3333333333333333,1,2.4,3.1,3.2,2.4,3.1,3.2,2.4,3.15,3.1,2.48,3.17,3.26,2.4,3.1,3.1,2.45,3.1,3.25,2.35,3.19,3.48,FRA,1592.82006836,FRA,1627.85449219,-35.03442382999992,]-78 to -22]
F1,2018-09-15,Montpellier,Strasbourg,D,D,2018_2019,0.6666666666666666,0.3333333333333333,17.333333333333332,3.6666666666666665,12.333333333333334,7.0,1.6666666666666667,0.0,0.6666666666666666,0.0,12.0,3.0,12.333333333333334,7.0,0.6666666666666666,0.0,1,1.95,3.4,4.2,1.9,3.3,4.5,1.9,3.35,4.4,1.93,3.47,4.55,1.91,3.5,4.0,1.91,3.3,4.6,2.14,3.15,4.15,FRA,1606.20922852,FRA,1500.85754395,105.35168456999986,]90 to 146]
