HomeTeam,AwayTeam,Season,elo_diff_cuted,diff_with_avg_a_m_cuted,diff_with_avg_h_m_cuted,diff_with_avg_a_d_cuted,diff_with_avg_h_d_cuted,diff_with_avg_a_f_cuted,diff_with_avg_h_f_cuted,FTR,FTHG,HTHG,HS,HF,FTAG,HTAG,AS,AST,AF,AC,bkm_prediction,B365H,B365D,B365A,Elo_Home,Elo_Away,elo_diff,sum_lose_last_5_Home,sum_win_last_5_Away,sum_lose_last_5_Away,sum_win_last_3_Away,sum_lose_last_3_Away,shots_total_h_d,tackles_h_d,aerials_won_h_d,clearance_offine_h_d,pen_miss_h_d,pen_won_h_d,score_joueur_avg_of_week_h_d,fouls_commited_h_g,tackles_h_g,dispossesed_h_g,saves_h_g,punches_h_g,savesInsideBox_h_g,duelsWon_h_g,dribbleSucc_h_g,dribbledPast_h_g,good_high_claim_h_g,rating_h_g,minutes_played_h_g,score_joueur_h_g,score_joueur_avg_of_week_h_g,shots_total_h_f,shots_on_goal_h_f,tackles_h_f,clearances_h_f,dispossesed_h_f,duelsWon_h_f,aerials_won_h_f,redcards_h_f,pen_score_h_f,pen_miss_h_f,pen_won_h_f,hit_woodwork_h_f,score_joueur_h_f,score_joueur_avg_of_week_h_f,diff_with_avg_h_f,shots_total_h_m,fouls_drawn_h_m,tackles_h_m,clearances_h_m,dispossesed_h_m,duelsWon_h_m,dribbleAttempts_h_m,dribbledPast_h_m,error_lead_to_goal_h_m,pen_miss_h_m,pen_committed_h_m,rating_h_m,shots_on_goal_a_d,offsides_a_d,tackles_a_d,total_crosses_a_d,acc_crosses_a_d,interceptions_a_d,clearances_a_d,dispossesed_a_d,duelsTotal_a_d,duelsWon_a_d,aerials_won_a_d,dribbleSucc_a_d,yellowcards_a_d,lastman_tackle_a_d,pen_miss_a_d,pen_won_a_d,passes_a_d,passes_acc_a_d,keyPasses_a_d,minutes_played_a_d,score_joueur_a_d,score_joueur_avg_of_week_a_d,diff_with_avg_a_d,tackles_a_g,interceptions_a_g,clearances_a_g,saves_a_g,savesInsideBox_a_g,duelsTotal_a_g,duelsWon_a_g,big_chance_created_a_g,redcards_a_g,passes_a_g,passes_acc_a_g,score_joueur_avg_of_week_a_g,shots_total_a_f,shots_on_goal_a_f,fouls_drawn_a_f,fouls_commited_a_f,tackles_a_f,blocks_a_f,total_crosses_a_f,acc_crosses_a_f,interceptions_a_f,dispossesed_a_f,aerials_won_a_f,dribbleAttempts_a_f,dribbleSucc_a_f,big_chance_created_a_f,big_chance_missed_a_f,clearance_offine_a_f,pen_score_a_f,hit_woodwork_a_f,passes_a_f,passes_acc_a_f,keyPasses_a_f,minutes_played_a_f,score_joueur_a_f,score_joueur_avg_of_week_a_f,diff_with_avg_a_f,shots_on_goal_a_m,offsides_a_m,fouls_drawn_a_m,total_crosses_a_m,acc_crosses_a_m,interceptions_a_m,dispossesed_a_m,aerials_won_a_m,dribbledPast_a_m,big_chance_created_a_m,pen_score_a_m,pen_committed_a_m,pen_won_a_m,hit_woodwork_a_m,passes_a_m,passes_acc_a_m,minutes_played_a_m,score_joueur_a_m,score_joueur_avg_of_week_a_m,diff_with_avg_a_m,num_of_day
Monaco,Lille,2015_2016,]90 to 146],"(-3.317, -2.565]","(1.21, 1.956]","(-2.26, -1.894]","(1.481, 1.84]","(0.248, 0.379]","(-0.598, -0.449]",0,2.333333333333333,1.3333333333333333,11.333333333333334,13.0,2.333333333333333,1.3333333333333333,15.333333333333334,6.0,7.0,7.333333333333333,1,1.62,3.6,6.5,1783.44140625,1649.0065918,134.43481444999998,2.0,1.0,1.0,1.0,0.0,1.0,10.0,13.0,0.0,0.0,0.0,4.414864864864865,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7.2,90.0,2.0500000000000003,1.847058823529412,1.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3866666666666667,0.8772727272727273,-0.4906060606060606,6.0,11.0,10.0,4.0,8.0,32.0,12.0,5.0,0.0,0.0,0.0,6.959999999999999,0.0,0.0,15.0,5.0,2.0,9.0,13.0,6.0,40.0,25.0,7.0,1.0,2.0,0.0,0.0,0.0,81.0,51.0,0.0,360.0,2.49,4.414864864864865,-1.9248648648648647,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,27.0,12.0,1.847058823529412,2.0,2.0,4.0,6.0,4.0,0.0,12.0,2.0,3.0,4.0,7.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,81.0,57.0,5.0,246.0,1.16,0.8772727272727273,0.2827272727272727,0.0,0.0,3.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,116.0,82.0,294.0,3.7,6.425,-2.725,4
Rennes,Montpellier,2015_2016,]-78 to -22],"(1.135, 1.875]","(-0.282, 0.464]","(0.631, 0.992]","(-1.038, -0.679]","(-0.543, -0.41]","(-0.0109, 0.135]",1,0.6666666666666666,0.0,12.333333333333334,9.666666666666666,0.6666666666666666,0.0,11.666666666666666,2.6666666666666665,11.0,6.0,1,2.25,3.1,3.5,1575.19165039,1607.16235352,-31.970703129999947,0.0,0.0,4.0,0.0,2.0,1.0,9.0,7.0,0.0,0.0,0.0,4.414864864864865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.9,90.0,0.9000000000000001,1.847058823529412,6.0,1.0,5.0,1.0,8.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8772727272727273,0.1227272727272727,3.0,3.0,10.0,4.0,10.0,24.0,5.0,4.0,0.0,0.0,0.0,7.06,0.0,0.0,5.0,2.0,0.0,24.0,13.0,2.0,35.0,18.0,9.0,1.0,0.0,0.0,0.0,0.0,165.0,123.0,0.0,356.0,5.05,4.414864864864865,0.6351351351351351,0.0,1.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,31.0,16.0,1.847058823529412,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,1.0,82.0,0.4266666666666667,0.8772727272727273,-0.4506060606060607,0.0,1.0,6.0,17.0,2.0,17.0,10.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,269.0,217.0,462.0,8.208333333333334,6.425,1.783333333333334,5
Angers,Nantes,2015_2016,]-78 to -22],"(1.875, 2.615]","(-0.282, 0.464]","(-0.812, -0.451]","(0.761, 1.121]","(-0.147, -0.0151]","(-0.157, -0.0109]",0,0.0,0.0,10.0,12.0,0.6666666666666666,0.3333333333333333,11.666666666666666,4.0,15.0,3.333333333333333,1,2.5,3.1,3.1,1528.52441406,1559.58239746,-31.05798340000001,1.0,1.0,4.0,1.0,2.0,0.0,4.0,10.0,0.0,0.0,0.0,4.414864864864865,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,90.0,1.4,1.847058823529412,7.0,2.0,3.0,1.0,8.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.8600000000000001,0.8772727272727273,-0.0172727272727272,3.0,3.0,7.0,3.0,6.0,22.0,4.0,4.0,0.0,0.0,0.0,6.85,0.0,0.0,10.0,8.0,1.0,14.0,16.0,4.0,43.0,23.0,8.0,1.0,0.0,0.0,0.0,0.0,190.0,154.0,0.0,375.0,3.85,4.414864864864865,-0.5648648648648646,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,33.0,22.0,1.847058823529412,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,0.0,180.0,0.7866666666666667,0.8772727272727273,-0.0906060606060605,0.0,1.0,8.0,4.0,1.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,205.0,160.0,345.0,8.8125,6.425,2.3875000000000006,5
Caen,Toulouse,2015_2016,]34 to 90],"(0.395, 1.135]","(-1.028, -0.282]","(1.713, 2.074]","(-1.038, -0.679]","(-0.0151, 0.116]","(-0.0109, 0.135]",1,1.0,0.6666666666666666,12.333333333333334,10.666666666666666,1.0,1.0,11.666666666666666,4.333333333333333,18.33333333333333,5.666666666666667,1,2.2,3.4,3.25,1597.70715332,1553.74365234,43.96350098000016,3.0,0.0,1.0,0.0,1.0,2.0,13.0,11.0,0.0,0.0,0.0,4.414864864864865,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,7.6,90.0,2.85,1.847058823529412,2.0,0.0,4.0,0.0,4.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.92,0.8772727272727273,0.0427272727272727,5.0,3.0,13.0,1.0,5.0,19.0,10.0,1.0,0.0,0.0,0.0,6.94,0.0,1.0,7.0,6.0,2.0,11.0,20.0,2.0,42.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,220.0,180.0,2.0,359.0,6.375,4.414864864864865,1.960135135135136,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,28.0,14.0,1.847058823529412,6.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,1.0,98.0,0.96,0.8772727272727273,0.0827272727272727,1.0,2.0,6.0,9.0,3.0,11.0,13.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,277.0,215.0,442.0,7.007142857142858,6.425,0.5821428571428579,5
Guingamp,Lyon,2015_2016,]-190 to -134],"(0.395, 1.135]","(-3.278, -2.52]","(0.631, 0.992]","(-1.758, -1.398]","(-0.41, -0.278]","(-0.449, -0.303]",2,1.6666666666666667,0.3333333333333333,8.333333333333334,15.666666666666666,1.6666666666666667,1.0,12.0,6.666666666666667,11.333333333333334,3.6666666666666665,2,3.6,3.25,2.15,1570.24230957,1742.61572266,-172.37341309,2.0,2.0,1.0,1.0,1.0,0.0,6.0,8.0,0.0,0.0,0.0,4.414864864864865,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,90.0,1.35,1.847058823529412,5.0,1.0,2.0,0.0,5.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.43,0.8772727272727273,-0.4472727272727272,4.0,9.0,15.0,5.0,5.0,35.0,6.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,8.0,4.0,1.0,6.0,18.0,5.0,44.0,23.0,9.0,2.0,2.0,0.0,0.0,0.0,183.0,149.0,0.0,360.0,5.362500000000001,4.414864864864865,0.9476351351351356,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,23.0,15.0,1.847058823529412,3.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,1.0,153.0,0.5466666666666667,0.8772727272727273,-0.3306060606060606,1.0,1.0,9.0,8.0,2.0,2.0,10.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,244.0,204.0,387.0,7.35,6.425,0.925,5
Troyes,Nice,2015_2016,]-22 to 34],"(4.095, 4.835]","(-1.028, -0.282]","(-0.812, -0.451]","(1.121, 1.481]","(1.431, 1.563]","(-0.449, -0.303]",0,0.3333333333333333,0.0,12.0,12.666666666666666,1.3333333333333333,1.0,8.0,3.0,15.333333333333334,3.6666666666666665,1,2.15,3.25,3.6,1568.41516113,1567.56713867,0.848022459999811,4.0,3.0,1.0,1.0,1.0,2.0,4.0,7.0,0.0,0.0,0.0,4.723214285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.8,1.995238095238096,2.0,1.0,1.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.44,0.8223728813559322,-0.3823728813559322,7.0,4.0,10.0,3.0,0.0,27.0,10.0,0.0,0.0,0.0,0.0,6.971428571428572,2.0,0.0,5.0,2.0,0.0,8.0,12.0,0.0,21.0,13.0,8.0,0.0,2.0,0.0,0.0,0.0,149.0,137.0,0.0,295.0,3.8,4.414864864864865,-0.6148648648648646,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,19.0,9.0,1.847058823529412,5.0,3.0,6.0,2.0,3.0,0.0,7.0,2.0,0.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,78.0,73.0,6.0,180.0,2.44,0.8772727272727273,1.5627272727272727,1.0,1.0,4.0,6.0,2.0,2.0,8.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,335.0,309.0,425.0,10.908333333333331,6.425,4.483333333333334,5
Reims,Marseille,2015_2016,]-190 to -134],"(-1.825, -1.085]","(-2.52, -1.774]","(0.992, 1.352]","(-0.679, -0.319]","(-0.543, -0.41]","(-0.157, -0.0109]",1,1.0,0.3333333333333333,15.333333333333334,16.333333333333332,2.0,1.0,11.0,5.0,18.666666666666668,5.333333333333333,2,3.5,3.25,2.2,1554.52075195,1697.17297363,-142.6522216799999,1.0,2.0,1.0,2.0,1.0,2.0,9.0,8.0,0.0,0.0,0.0,4.414864864864865,0.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,7.5,90.0,2.6500000000000004,1.847058823529412,5.0,2.0,4.0,2.0,9.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.8200000000000001,0.8772727272727273,-0.0572727272727272,5.0,3.0,12.0,4.0,2.0,25.0,4.0,12.0,0.0,0.0,0.0,6.82,0.0,1.0,8.0,10.0,3.0,15.0,11.0,4.0,41.0,23.0,9.0,3.0,1.0,0.0,0.0,0.0,241.0,202.0,1.0,371.0,5.42,4.414864864864865,1.0051351351351356,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,42.0,30.0,1.847058823529412,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,84.0,0.4,0.8772727272727273,-0.4772727272727273,4.0,0.0,8.0,26.0,4.0,3.0,9.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,170.0,137.0,429.0,4.614285714285715,6.425,-1.8107142857142853,6
Lorient,Bastia,2015_2016,]-22 to 34],"(-1.825, -1.085]","(-0.282, 0.464]","(-2.26, -1.894]","(2.92, 3.28]","(0.116, 0.248]","(0.281, 0.428]",0,0.0,0.0,8.666666666666666,12.0,0.3333333333333333,0.0,6.333333333333333,3.0,13.333333333333334,1.6666666666666667,1,1.85,3.4,4.75,1586.58789062,1589.66357422,-3.075683600000048,2.0,1.0,4.0,1.0,2.0,1.0,8.0,16.0,0.0,0.0,0.0,4.414864864864865,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.5,90.0,1.35,1.847058823529412,5.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1800000000000002,0.8772727272727273,0.3027272727272727,4.0,7.0,5.0,0.0,3.0,20.0,10.0,2.0,0.0,0.0,0.0,7.007142857142858,0.0,0.0,8.0,1.0,1.0,9.0,21.0,1.0,30.0,16.0,5.0,0.0,2.0,0.0,0.0,0.0,119.0,77.0,2.0,386.0,2.441666666666667,4.414864864864865,-1.973198198198198,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,33.0,13.0,1.847058823529412,7.0,2.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,4.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,62.0,44.0,2.0,244.0,1.0,0.8772727272727273,0.1227272727272727,0.0,1.0,6.0,7.0,1.0,8.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,84.0,62.0,270.0,5.283333333333334,6.425,-1.1416666666666664,6
Montpellier,Paris SG,2015_2016,]-303 to -247],"(-0.345, 0.395]","(1.21, 1.956]","(-0.0904, 0.27]","(1.121, 1.481]","(0.379, 0.511]","(-0.0109, 0.135]",2,0.3333333333333333,0.3333333333333333,10.333333333333334,13.0,1.6666666666666667,1.3333333333333333,11.333333333333334,4.333333333333333,13.333333333333334,3.333333333333333,2,8.0,4.2,1.45,1597.32006836,1875.06408691,-277.74401855,3.0,3.0,0.0,1.0,0.0,2.0,9.0,17.0,0.0,0.0,0.0,4.723214285714286,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,90.0,3.3500000000000005,1.995238095238096,6.0,2.0,1.0,2.0,10.0,19.0,4.0,0.0,0.0,0.0,0.0,1.0,0.952,0.8223728813559322,0.1296271186440677,3.0,3.0,5.0,2.0,3.0,12.0,8.0,1.0,0.0,0.0,0.0,6.8,0.0,1.0,6.0,6.0,1.0,17.0,15.0,4.0,37.0,19.0,8.0,1.0,1.0,0.0,0.0,0.0,138.0,123.0,0.0,360.0,4.875,4.723214285714286,0.1517857142857142,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,16.0,7.0,1.995238095238096,4.0,3.0,6.0,2.0,3.0,0.0,6.0,2.0,1.0,6.0,5.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,81.0,57.0,1.0,224.0,1.2933333333333334,0.8223728813559322,0.4709604519774011,0.0,0.0,7.0,2.0,1.0,7.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,177.0,158.0,254.0,5.808333333333334,5.98859649122807,-0.1802631578947372,4
Lyon,Rennes,2015_2016,]146 to 202],"(-2.565, -1.825]","(4.194, 4.94]","(-0.812, -0.451]","(0.761, 1.121]","(0.379, 0.511]","(0.281, 0.428]",2,1.0,0.6666666666666666,17.333333333333332,12.333333333333334,0.3333333333333333,0.3333333333333333,6.666666666666667,2.333333333333333,15.666666666666666,3.6666666666666665,1,1.57,3.75,7.0,1745.38806152,1579.84655762,165.54150389999995,1.0,2.0,0.0,2.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,4.723214285714286,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,7.2,90.0,2.35,1.995238095238096,7.0,3.0,1.0,0.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.18,0.8223728813559322,0.3576271186440677,9.0,3.0,6.0,0.0,3.0,25.0,15.0,7.0,0.0,0.0,0.0,7.266666666666667,0.0,1.0,4.0,6.0,3.0,3.0,13.0,5.0,36.0,21.0,13.0,1.0,0.0,0.0,0.0,0.0,211.0,156.0,2.0,434.0,4.180000000000001,4.723214285714286,-0.5432142857142853,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,17.0,1.995238095238096,1.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,0.0,90.0,1.3200000000000005,0.8223728813559322,0.497627118644068,2.0,2.0,10.0,5.0,1.0,2.0,3.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,138.0,107.0,376.0,3.542857142857143,5.988596491228071,-2.445739348370928,5
Toulouse,Monaco,2015_2016,]-247 to -190],"(0.395, 1.135]","(-0.282, 0.464]","(0.27, 0.631]","(-0.679, -0.319]","(0.116, 0.248]","(-0.303, -0.157]",0,2.333333333333333,0.6666666666666666,11.333333333333334,13.0,1.3333333333333333,0.6666666666666666,16.666666666666668,6.0,15.0,8.333333333333334,2,3.1,3.1,2.5,1545.92163086,1768.91137695,-222.98974608999995,2.0,2.0,2.0,1.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,4.723214285714286,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.6,90.0,1.4,1.995238095238096,5.0,2.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.8223728813559322,-0.2223728813559321,3.0,8.0,14.0,9.0,7.0,37.0,8.0,3.0,0.0,0.0,0.0,6.983333333333333,1.0,0.0,7.0,9.0,5.0,10.0,10.0,1.0,40.0,24.0,9.0,2.0,2.0,0.0,0.0,0.0,177.0,146.0,2.0,360.0,5.1375,4.723214285714286,0.4142857142857146,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,7.0,1.995238095238096,5.0,3.0,3.0,1.0,1.0,0.0,5.0,2.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,47.0,6.0,137.0,1.0133333333333334,0.8223728813559322,0.1909604519774011,2.0,0.0,9.0,22.0,5.0,12.0,3.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,220.0,187.0,403.0,7.1000000000000005,5.98859649122807,1.111403508771929,5
Nantes,Reims,2015_2016,]-22 to 34],"(-1.085, -0.345]","(1.21, 1.956]","(1.352, 1.713]","(0.761, 1.121]","(-0.543, -0.41]","(-0.303, -0.157]",1,0.6666666666666666,0.3333333333333333,10.666666666666666,14.0,1.3333333333333333,0.0,10.0,3.6666666666666665,13.666666666666666,5.333333333333333,1,2.2,3.1,3.6,1557.92248535,1562.08276367,-4.160278320000089,4.0,2.0,0.0,1.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,4.723214285714286,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,7.2,90.0,2.7,1.995238095238096,3.0,1.0,2.0,1.0,9.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5800000000000001,0.8223728813559322,-0.2423728813559322,3.0,9.0,10.0,6.0,9.0,28.0,7.0,7.0,0.0,0.0,0.0,7.06,0.0,0.0,6.0,5.0,0.0,15.0,20.0,2.0,42.0,24.0,12.0,3.0,1.0,0.0,0.0,0.0,198.0,163.0,1.0,360.0,6.15,4.723214285714286,1.4267857142857143,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,30.0,18.0,1.995238095238096,1.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,2.0,117.0,0.36,0.8223728813559322,-0.4623728813559322,6.0,1.0,6.0,5.0,2.0,10.0,9.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,180.0,139.0,423.0,5.516666666666667,5.98859649122807,-0.471929824561404,5
Nice,Caen,2015_2016,]-78 to -22],"(-3.317, -2.565]","(0.464, 1.21]","(-2.26, -1.894]","(-1.758, -1.398]","(0.116, 0.248]","(0.135, 0.281]",1,1.3333333333333333,1.0,13.0,14.333333333333334,1.0,1.0,11.0,4.333333333333333,8.333333333333334,5.333333333333333,1,2.2,3.3,3.4,1566.80725098,1600.34179688,-33.53454590000001,1.0,3.0,2.0,2.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,4.723214285714286,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,6.800000000000001,90.0,1.2,1.995238095238096,4.0,2.0,2.0,1.0,8.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,1.08,0.8223728813559322,0.2576271186440678,1.0,8.0,13.0,2.0,4.0,30.0,2.0,7.0,0.0,0.0,0.0,6.74,0.0,0.0,21.0,2.0,1.0,6.0,17.0,2.0,49.0,31.0,7.0,2.0,0.0,0.0,0.0,0.0,71.0,45.0,2.0,381.0,2.66,4.723214285714286,-2.063214285714286,0.0,0.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,32.0,7.0,1.995238095238096,5.0,3.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,17.0,0.0,118.0,1.0,0.8223728813559322,0.1776271186440678,1.0,0.0,1.0,7.0,1.0,6.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,99.0,64.0,401.0,2.6833333333333336,5.98859649122807,-3.3052631578947373,5
Lorient,St Etienne,2015_2016,]-134 to -78],"(-1.085, -0.345]","(-0.282, 0.464]","(1.352, 1.713]","(2.92, 3.28]","(0.116, 0.248]","(0.281, 0.428]",2,0.3333333333333333,0.0,8.333333333333334,12.666666666666666,1.0,1.0,9.666666666666666,3.0,15.333333333333334,4.333333333333333,1,2.63,3.0,3.0,1582.24584961,1702.59216309,-120.34631347999994,2.0,4.0,1.0,3.0,0.0,1.0,8.0,16.0,0.0,0.0,0.0,4.414864864864865,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.5,90.0,1.35,1.847058823529412,5.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1800000000000002,0.8772727272727273,0.3027272727272727,4.0,7.0,5.0,0.0,3.0,20.0,10.0,2.0,0.0,0.0,0.0,7.007142857142858,1.0,1.0,5.0,1.0,1.0,8.0,8.0,1.0,25.0,11.0,4.0,1.0,1.0,0.0,0.0,0.0,159.0,140.0,4.0,270.0,6.1000000000000005,4.723214285714286,1.3767857142857147,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,14.0,1.995238095238096,5.0,1.0,5.0,3.0,3.0,0.0,9.0,3.0,2.0,11.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,89.0,71.0,5.0,278.0,0.95,0.8223728813559322,0.1276271186440677,0.0,0.0,4.0,6.0,3.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,183.0,152.0,352.0,5.425000000000001,5.98859649122807,-0.5635964912280708,6
Lille,Bordeaux,2015_2016,]-22 to 34],"(-1.825, -1.085]","(-0.282, 0.464]","(-2.26, -1.894]","(-1.038, -0.679]","(-0.278, -0.147]","(-0.157, -0.0109]",0,1.0,0.3333333333333333,13.0,16.0,0.6666666666666666,0.3333333333333333,15.0,4.0,13.666666666666666,8.0,1,2.1,3.2,3.8,1651.53552246,1647.85046387,3.685058589999926,2.0,2.0,1.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,4.723214285714286,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,6.3,90.0,1.6,1.995238095238096,2.0,1.0,4.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8223728813559322,-0.0223728813559321,4.0,13.0,14.0,1.0,5.0,41.0,17.0,6.0,0.0,0.0,0.0,4.785714285714286,0.0,0.0,10.0,12.0,4.0,4.0,12.0,1.0,34.0,21.0,5.0,3.0,3.0,0.0,0.0,0.0,74.0,56.0,2.0,338.0,2.7125000000000004,4.734999999999999,-2.022499999999999,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,33.0,19.0,1.9916666666666667,2.0,1.0,4.0,8.0,5.0,0.0,7.0,2.0,3.0,3.0,6.0,9.0,4.0,0.0,0.0,0.0,0.0,1.0,47.0,35.0,1.0,189.0,0.7466666666666667,0.9346341463414636,-0.1879674796747968,3.0,1.0,4.0,14.0,1.0,9.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,159.0,132.0,373.0,5.175,6.347368421052631,-1.1723684210526315,6
